component_id,artifact_id,source_population,stratum,attack_related,raw_component_median_latency_ns,paired_h0_median_latency_ns,composed_path_median_latency_ns,paired_component_minus_load_difference_median_ns,peak_traced_allocation_bytes,canonical_bytes,bundle_bytes,N_operations,N_modes,schedule_operation_count,recorded_repetitions
H7,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17450.0,10204950.0,10219100.0,-10184150.0,312,404,755111,150,451,150,100
H7,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12300.0,5267400.0,5284750.0,-5250050.0,312,386,369530,90,172,90,100
H7,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13250.0,10530900.0,10543550.0,-10518250.0,312,387,779262,150,490,150,100
H7,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12950.0,10596900.0,10604350.0,-10591100.0,304,387,778769,150,490,150,100
H7,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10850.0,5469400.0,5486700.0,-5452100.0,304,392,371559,90,172,90,100
H7,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14900.0,5698500.0,5711150.0,-5689000.0,304,392,371549,90,172,90,100
H7,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14950.0,5636550.0,5647600.0,-5625500.0,304,389,371510,90,172,90,100
H7,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15250.0,5867300.0,5878500.0,-5856100.0,304,392,371529,90,172,90,100
H7,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11400.0,5469200.0,5485400.0,-5453000.0,304,387,366528,90,172,90,100
H7,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11550.0,5729500.0,5741500.0,-5717500.0,304,401,371715,90,172,90,100
H7,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16150.0,5868350.0,5889450.0,-5847250.0,304,388,373222,90,172,90,100
H7,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10500.0,5489250.0,5497700.0,-5477400.0,304,388,369189,90,172,90,100
H7,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13950.0,10530150.0,10535950.0,-10518150.0,304,391,755370,150,451,150,100
H7,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14150.0,5854300.0,5871250.0,-5837350.0,304,387,372138,90,172,90,100
H7,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11300.0,5674050.0,5685800.0,-5662600.0,304,387,372245,90,172,90,100
H7,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15050.0,5993350.0,6005300.0,-5981400.0,304,389,371639,90,172,90,100
H7,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13450.0,10441800.0,10461000.0,-10422600.0,304,395,754947,150,451,150,100
H7,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17500.0,10801350.0,10814050.0,-10788650.0,304,395,754955,150,451,150,100
H7,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16000.0,6764500.0,6777200.0,-6751800.0,304,386,376294,90,172,90,100
H7,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17750.0,10262600.0,10274900.0,-10247250.0,304,392,754924,150,451,150,100
H7,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14750.0,10647850.0,10660500.0,-10631650.0,304,389,782303,150,490,150,100
H7,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12700.0,5555750.0,5561150.0,-5550400.0,304,388,373355,90,172,90,100
H7,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14800.0,10439050.0,10458100.0,-10420000.0,304,388,778599,150,490,150,100
H7,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15100.0,5681000.0,5700550.0,-5665450.0,304,385,377436,90,172,90,100
H7,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17050.0,10581350.0,10600850.0,-10561850.0,304,392,755038,150,451,150,100
H7,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14700.0,5632100.0,5644200.0,-5623300.0,304,387,376547,90,172,90,100
H7,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,17500.0,10466650.0,10486500.0,-10446800.0,304,404,755123,150,451,150,100
H7,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15300.0,10187250.0,10192900.0,-10181600.0,304,395,754947,150,451,150,100
H7,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12450.0,10484300.0,10496900.0,-10471700.0,304,390,758647,150,451,150,100
H7,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,10300.0,5441650.0,5454650.0,-5424450.0,304,386,369648,90,172,90,100
H7,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,12750.0,5409000.0,5424150.0,-5398000.0,304,387,366660,90,172,90,100
H7,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14850.0,5549350.0,5561800.0,-5541000.0,304,401,371712,90,172,90,100
H7,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,16300.0,10473400.0,10479050.0,-10467750.0,304,391,755658,150,451,150,100
H7,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13450.0,10081250.0,10093100.0,-10071800.0,304,390,758750,150,451,150,100
H7,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,14350.0,5909900.0,5928200.0,-5891600.0,304,401,371715,90,172,90,100
H7,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,15300.0,10306150.0,10318950.0,-10293350.0,304,389,780287,150,490,150,100
H7,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,11750.0,5895400.0,5907800.0,-5884450.0,304,388,369294,90,172,90,100
H7,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,13250.0,5899650.0,5911800.0,-5887500.0,304,385,377302,90,172,90,100
H8,052b2dfeb855619b4e74c70e7155e5699a6aebc572c887f1432462ecf4afce6b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2094850.0,10797500.0,12974550.0,-8767200.0,265576,404,755121,150,451,150,100
H8,0edc936e36dbd00367c35ec096b127c69211776f53ead8d7b9619a78d9b3beb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2015850.0,11173500.0,13290650.0,-9161100.0,220441,388,779480,150,490,150,100
H8,19993579c580ecb799e1ce158990340e547863ae75c4be153b97908cb5cd08a2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1376150.0,5752750.0,7112450.0,-4357150.0,133578,386,376417,90,172,90,100
H8,1bb3dc3f26212de23def1f2ca0d598d344fea56b8a73247e2f6390ebea07946d,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1370250.0,5535900.0,6877950.0,-4235450.0,133578,387,376647,90,172,90,100
H8,2443e5a3d32298289c0b98d2a7d3a03cbf4194a7adecf97293b0ac348944ba9e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2072900.0,10552850.0,12634350.0,-8530550.0,221440,404,755111,150,451,150,100
H8,245cb7ed72fd0a10da80157bd648a7ae9e8bd9ef722909fe778d274715ad67b3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1270750.0,5544950.0,6778250.0,-4380300.0,133578,386,369530,90,172,90,100
H8,268469c82535bf1ba82a82324d755f40ad8bc7255c875b8e25c2d7943cff1ff3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1961650.0,10943200.0,12909800.0,-8927000.0,220438,387,779262,150,490,150,100
H8,2908e9ba69598735be8757d9b153473f5bacec1feb89ecff91ce994824a10178,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1959300.0,10827550.0,12703350.0,-8775950.0,220444,387,778769,150,490,150,100
H8,474b6ef7aac2feb7cb9195d7d3644f0d53d378eb4518ef87a9a2f7714d8ef3d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1328150.0,5532200.0,6844750.0,-4299700.0,133578,392,371559,90,172,90,100
H8,4fafb9a13ff5e2fda82a804bf609727b68a17926d69ae1574c4801604ec81359,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1379050.0,5860400.0,7128400.0,-4627100.0,133578,392,371549,90,172,90,100
H8,54349d927b9070c144f507868f9ef8b962c7c926426b33c3a7e0c88f715b246a,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1311950.0,5564550.0,6810100.0,-4263450.0,133578,389,371510,90,172,90,100
H8,558b8365de15727bf495595ed539867872c185b280ea249712f3b1d5f8674cd5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1296550.0,5635600.0,6986950.0,-4272600.0,133578,392,371529,90,172,90,100
H8,5ecccd77f46ab5549088b57686632a9eb5ccf1a5a977fbe35cfae6a50eca52bb,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1321150.0,5695250.0,7025100.0,-4444950.0,133578,387,366528,90,172,90,100
H8,5f24b2bbe16d5c8f667064d5031553e1dd9c4d9dbb7e0757cb922d9ba47928d5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1337550.0,5769700.0,7104150.0,-4471700.0,133578,401,371715,90,172,90,100
H8,61f77c0251bcd2bbb51e6bff7e048bfcda7139b4e796314d32b47961ac3b5c1b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1263700.0,5551800.0,6819300.0,-4324900.0,133578,388,373222,90,172,90,100
H8,634f3d08fd93ba622176ea6c9ff7ff1fb9d57a9b14f936f27d1460655fc20d72,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1255050.0,5575950.0,6798050.0,-4382700.0,133578,388,369189,90,172,90,100
H8,73cdcc11d1c23e47664696979a9b12b94deb5da000c18f37a8d7c0b641090788,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2195100.0,10949450.0,13235050.0,-8760350.0,265712,391,755370,150,451,150,100
H8,7dc2cc636acd7eeb3db7367222360894cac918d6adca467d2f7a79960bbe8b1c,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1318000.0,5515700.0,6792650.0,-4288100.0,133578,387,372138,90,172,90,100
H8,8c60197386a54af6d06cac0996c81cbca4971ac83984afcf2a52fa27a5bb1b42,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1291700.0,5567250.0,6842750.0,-4258000.0,133578,387,372245,90,172,90,100
H8,8e3a1df6f55a6d53d21fd63c9dcda45cee6d1576c4989d45b40828d31e6d7281,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1289600.0,5577200.0,6892600.0,-4356300.0,133578,389,371639,90,172,90,100
H8,97eb8ea8dfec0a163a4b54e1179247553055627de3df3d7a40c8879cacc64800,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2144450.0,11116400.0,13294600.0,-8915250.0,221440,395,754947,150,451,150,100
H8,9827288498c6ff63f3f7ec6f3bb833b53ac1c3cbaf59021addc82b6a8c08bae2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2065250.0,10640050.0,12716550.0,-8529150.0,221440,395,754955,150,451,150,100
H8,9f7906189c782cba7c3a4cc9cb8785764c8ad3fb1e637423a7a310d6c438feb5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1383050.0,5834450.0,7185650.0,-4401900.0,133578,386,376294,90,172,90,100
H8,aa5b4ee1688c71f1a3932cd7d9b629a08e31ef09728f3280c98c7636eecfb8d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2068350.0,10762750.0,12929200.0,-8621950.0,221440,392,754924,150,451,150,100
H8,aad646b14392b632d658225dedb7d3953424ab9ab19ebafdc67bd9a7f02eb50b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1968700.0,10980600.0,12935500.0,-9116500.0,220447,389,782303,150,490,150,100
H8,abc8d6ba26b9728a25ebd17f4066aa5421f54fde1c1ef630cc33cb308c0fb8e5,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1293300.0,5732250.0,7005000.0,-4452700.0,133578,388,373355,90,172,90,100
H8,b0f01f4c7ca822555039b9267d8985edbeb149abc0a710d6583cea634584f862,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1962150.0,10928550.0,12885450.0,-8935750.0,220438,388,778599,150,490,150,100
H8,b31f9c5cbf923f188771558357941c1a7d6a71089f67793c620cf7034a070eb2,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1402750.0,5872350.0,7251800.0,-4558050.0,133578,385,377436,90,172,90,100
H8,b5c400c27e6dbb1cc8466c5ce68e1530b6d984599f3c01c36496b49b586ff5e3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2069850.0,10563550.0,12599200.0,-8488550.0,221440,392,755038,150,451,150,100
H8,bb3f15222034bdf87b9be499b27f859fe778b781693fd54677f83bd7531f0680,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1389500.0,5777050.0,7172050.0,-4380050.0,133578,387,376547,90,172,90,100
H8,ce18361670bfbcde2f3ff22167187aecef9164dedbf1198bc7563c147804780e,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2078200.0,10781150.0,12944400.0,-8616600.0,221440,404,755123,150,451,150,100
H8,ceae66508816dc9f5458c925c89f155658e6c78710a8753d337ac385481cc1bf,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2138500.0,10808350.0,13025200.0,-8699500.0,221440,395,754947,150,451,150,100
H8,d093d52f24139c1b6fb09b775beedd000f1a7b3716df906d7d36e91e7e848265,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2079250.0,10495150.0,12581100.0,-8333750.0,221440,390,758647,150,451,150,100
H8,d4b957654a5efd71168d6f7e67936e6abf4666ceb41e7919635002157b125411,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1304850.0,5492000.0,6743850.0,-4326650.0,133578,386,369648,90,172,90,100
H8,d598e89b357205c7b4bd47c5ebbe933f8be1f7c8dcdee85e66ec6829cafb91d3,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1252650.0,5694850.0,6895600.0,-4478600.0,133578,387,366660,90,172,90,100
H8,eb3670bbe434a59cc94347384a5d50fb526d26a00dbf6da73e54438c4bacc2a0,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1328350.0,5564650.0,6925900.0,-4343200.0,133578,401,371712,90,172,90,100
H8,f1e5fc58ea336e13c098308a2da00dee7de3dd3aa08d6170df4a3cb1afd09795,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2107000.0,10718000.0,12779450.0,-8665900.0,221440,391,755658,150,451,150,100
H8,f583baa2dad1527b5f84f71805410ee51b78fce2b1be62de49f1636c06821c7b,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,2112750.0,10652200.0,12726400.0,-8683500.0,221440,390,758750,150,451,150,100
H8,f64f55ad9277004ae441909cd6556d26eeaf73d3eb3c537384be703615149f96,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1298550.0,5525200.0,6795500.0,-4240400.0,160346,401,371715,90,172,90,100
H8,f80e8a50e0815fda9eef8635e52671f3888786c4daef5767b8da7b74e4311646,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1980500.0,11114350.0,13020300.0,-9217000.0,232572,389,780287,150,490,150,100
H8,f9ade00b139ce33674b05d1766de3ec85779abfd83f893a7b2437817100901d9,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1265650.0,5350800.0,6609650.0,-4137050.0,133578,388,369294,90,172,90,100
H8,feb26c8ce25b99d6b090e07fca86c8e2dbf3ff2d6b891634c4c71b179329ab47,A26_RETAINED_ACCEPTED_BUNDLES_V1,accepted,False,1356800.0,5907350.0,7220150.0,-4508400.0,133578,385,377302,90,172,90,100
